ticket_id,created_at,category,severity,assigned_group,resolution_days,sla_breach
51699,2025-03-04 17:00:00,Endpoint,Medium,Team B,0.29,0
51700,2025-04-04 12:00:00,Endpoint,Low,Team D,2.91,0
51701,2025-04-04 06:00:00,Database,Medium,Team C,0.21,0
51702,2025-05-11 15:00:00,Access,Low,Team A,4.41,1
51703,2025-01-08 00:00:00,Network,High,Team C,1.41,0
51704,2025-01-08 08:00:00,Database,Low,Team B,0.3,0
51705,2025-02-18 16:00:00,Database,Low,Team D,0.19,0
51706,2025-01-25 10:00:00,Access,High,Team B,1.16,0
51707,2025-01-03 06:00:00,Network,Medium,Team C,0.01,0
51708,2025-04-24 22:00:00,Database,Low,Team A,6.5,1
51709,2025-06-06 01:00:00,Endpoint,Low,Team C,0.37,0
51710,2025-01-06 15:00:00,Endpoint,Low,Team C,1.09,0
51711,2025-01-23 09:00:00,Endpoint,Low,Team D,1.87,0
51712,2025-04-03 01:00:00,Endpoint,Low,Team B,2.25,0
51713,2025-04-02 23:00:00,Network,High,Team D,1.66,0
51714,2025-04-17 21:00:00,Access,Medium,Team C,0.39,0
51715,2025-03-14 00:00:00,Access,High,Team A,1.28,0
51716,2025-01-30 11:00:00,Network,Low,Team A,0.78,0
51717,2025-02-21 16:00:00,Access,Low,Team D,0.19,0
51718,2025-03-07 15:00:00,Endpoint,High,Team A,0.98,0
51719,2025-05-05 13:00:00,Network,Low,Team A,1.88,0
51720,2025-02-19 08:00:00,Endpoint,Low,Team A,0.22,0
51721,2025-06-26 02:00:00,Access,Low,Team C,0.36,0
51722,2025-06-23 08:00:00,Database,Low,Team A,0.18,0
51723,2025-01-24 16:00:00,Network,Low,Team D,0.0,0
51724,2025-03-02 02:00:00,Application,Medium,Team A,5.51,1
51725,2025-03-26 00:00:00,Application,Low,Team C,3.64,1
51726,2025-02-09 10:00:00,Endpoint,Low,Team C,0.53,0
51727,2025-04-29 00:00:00,Access,Critical,Team A,1.72,0
51728,2025-06-18 12:00:00,Endpoint,Low,Team D,3.23,1
51729,2025-01-03 03:00:00,Application,High,Team A,0.91,0
51730,2025-06-02 11:00:00,Network,Medium,Team B,2.69,0
51731,2025-04-10 08:00:00,Endpoint,Low,Team D,4.06,1
51732,2025-06-26 10:00:00,Access,Medium,Team D,1.38,0
51733,2025-01-10 17:00:00,Application,Medium,Team D,4.38,1
51734,2025-02-17 01:00:00,Network,Medium,Team D,0.47,0
51735,2025-04-17 07:00:00,Endpoint,Low,Team D,4.63,1
51736,2025-01-26 15:00:00,Network,Low,Team A,3.27,1
51737,2025-03-22 04:00:00,Database,Medium,Team A,3.67,1
51738,2025-06-13 16:00:00,Application,Medium,Team D,0.01,0
51739,2025-04-08 17:00:00,Endpoint,High,Team D,2.18,0
51740,2025-04-26 12:00:00,Network,Low,Team B,1.02,0
51741,2025-02-08 06:00:00,Endpoint,Low,Team C,1.86,0
51742,2025-05-16 02:00:00,Access,Critical,Team C,0.17,0
51743,2025-03-23 07:00:00,Access,Low,Team D,0.54,0
51744,2025-01-12 09:00:00,Endpoint,Low,Team D,0.87,0
51745,2025-04-08 17:00:00,Application,High,Team C,2.53,0
51746,2025-06-29 11:00:00,Endpoint,Low,Team A,1.61,0
51747,2025-05-09 01:00:00,Endpoint,Low,Team B,0.03,0
51748,2025-02-09 19:00:00,Endpoint,Low,Team B,0.82,0
51749,2025-04-08 08:00:00,Endpoint,Low,Team D,5.63,1
51750,2025-06-06 13:00:00,Application,Low,Team A,0.4,0
51751,2025-06-19 05:00:00,Database,Low,Team A,0.54,0
51752,2025-05-01 08:00:00,Database,Low,Team A,0.73,0
51753,2025-04-24 06:00:00,Network,Low,Team A,0.62,0
51754,2025-01-25 20:00:00,Application,High,Team D,0.26,0
51755,2025-04-07 16:00:00,Application,High,Team C,0.75,0
51756,2025-04-04 07:00:00,Application,High,Team D,1.55,0
51757,2025-06-10 04:00:00,Access,Medium,Team B,2.25,0
51758,2025-02-04 19:00:00,Application,Medium,Team B,2.06,0
51759,2025-02-11 07:00:00,Access,Low,Team D,0.36,0
51760,2025-01-30 04:00:00,Database,Low,Team B,1.91,0
51761,2025-03-10 01:00:00,Database,Low,Team C,0.89,0
51762,2025-06-11 05:00:00,Access,Critical,Team C,3.45,1
51763,2025-01-04 05:00:00,Endpoint,Medium,Team D,0.9,0
51764,2025-06-06 01:00:00,Database,Critical,Team B,7.51,1
51765,2025-04-25 10:00:00,Endpoint,Low,Team C,1.91,0
51766,2025-05-17 21:00:00,Network,Medium,Team C,1.12,0
51767,2025-03-22 12:00:00,Access,Medium,Team B,1.4,0
51768,2025-05-16 10:00:00,Network,Low,Team A,0.39,0
51769,2025-04-20 02:00:00,Access,Medium,Team B,2.28,0
51770,2025-04-21 12:00:00,Network,Low,Team D,6.6,1
51771,2025-04-16 10:00:00,Network,Low,Team A,1.45,0
51772,2025-03-15 12:00:00,Application,Medium,Team D,9.75,1
51773,2025-02-01 20:00:00,Database,Low,Team C,0.33,0
51774,2025-06-21 08:00:00,Access,High,Team A,2.03,0
51775,2025-06-26 23:00:00,Database,Low,Team D,2.27,0
51776,2025-01-20 04:00:00,Application,Low,Team D,0.75,0
51777,2025-01-25 23:00:00,Database,Low,Team D,0.87,0
51778,2025-06-24 17:00:00,Access,High,Team A,5.82,1
51779,2025-01-13 07:00:00,Application,High,Team D,1.89,0
51780,2025-03-01 06:00:00,Endpoint,Low,Team A,3.04,1
51781,2025-03-26 03:00:00,Application,High,Team A,2.59,0
51782,2025-01-28 16:00:00,Access,Low,Team D,1.89,0
51783,2025-05-24 11:00:00,Network,Low,Team C,0.1,0
51784,2025-04-11 21:00:00,Database,High,Team B,2.17,0
51785,2025-06-03 06:00:00,Network,High,Team B,0.85,0
51786,2025-01-24 06:00:00,Endpoint,Low,Team A,1.27,0
51787,2025-04-16 12:00:00,Network,Low,Team D,3.81,1
51788,2025-02-16 03:00:00,Database,High,Team B,6.93,1
51789,2025-05-21 07:00:00,Network,Low,Team B,2.37,0
51790,2025-01-05 09:00:00,Application,High,Team D,0.53,0
51791,2025-06-03 06:00:00,Access,Medium,Team B,0.76,0
51792,2025-03-13 02:00:00,Network,Medium,Team D,0.3,0
51793,2025-02-02 22:00:00,Access,Medium,Team B,1.74,0
51794,2025-02-03 19:00:00,Access,Medium,Team C,5.32,1
51795,2025-01-08 01:00:00,Access,Low,Team D,3.33,1
51796,2025-03-22 12:00:00,Application,Low,Team B,1.57,0
51797,2025-03-14 23:00:00,Access,Medium,Team A,5.67,1
51798,2025-01-19 16:00:00,Network,Low,Team D,4.54,1
51799,2025-04-22 15:00:00,Access,Medium,Team B,0.9,0
51800,2025-02-16 20:00:00,Application,Low,Team C,1.6,0
51801,2025-02-28 00:00:00,Access,Low,Team B,0.7,0
51802,2025-03-17 18:00:00,Network,Low,Team A,0.02,0
51803,2025-03-12 03:00:00,Application,Low,Team D,1.2,0
51804,2025-05-31 01:00:00,Endpoint,Critical,Team C,2.77,0
51805,2025-03-19 07:00:00,Endpoint,Medium,Team B,2.01,0
51806,2025-02-23 16:00:00,Network,Low,Team A,5.23,1
51807,2025-04-04 17:00:00,Database,Medium,Team A,2.32,0
51808,2025-02-17 13:00:00,Access,Medium,Team A,0.3,0
51809,2025-02-13 16:00:00,Database,High,Team B,0.62,0
51810,2025-04-11 16:00:00,Application,Medium,Team C,0.27,0
51811,2025-04-07 17:00:00,Access,Low,Team B,3.17,1
51812,2025-04-10 15:00:00,Database,Low,Team C,6.02,1
51813,2025-05-22 08:00:00,Network,Low,Team D,0.51,0
51814,2025-06-25 02:00:00,Application,Low,Team C,2.9,0
51815,2025-02-08 09:00:00,Access,Low,Team A,1.15,0
51816,2025-01-30 13:00:00,Endpoint,Low,Team A,0.88,0
51817,2025-01-19 14:00:00,Access,Low,Team A,8.67,1
51818,2025-04-15 13:00:00,Application,Low,Team B,0.85,0
51819,2025-05-17 23:00:00,Endpoint,High,Team D,2.16,0
51820,2025-04-29 21:00:00,Network,Low,Team C,2.5,0
51821,2025-02-14 16:00:00,Access,Low,Team A,2.97,0
51822,2025-06-03 16:00:00,Database,Low,Team D,3.96,1
51823,2025-05-11 08:00:00,Database,Low,Team D,1.67,0
51824,2025-05-30 21:00:00,Network,High,Team B,1.85,0
51825,2025-06-21 14:00:00,Application,Low,Team C,2.48,0
51826,2025-02-14 11:00:00,Network,Medium,Team D,0.32,0
51827,2025-01-19 04:00:00,Application,Medium,Team C,0.45,0
51828,2025-02-15 12:00:00,Endpoint,Medium,Team B,2.89,0
51829,2025-01-25 17:00:00,Application,Low,Team C,0.29,0
51830,2025-04-17 16:00:00,Endpoint,Medium,Team B,2.33,0
51831,2025-01-12 12:00:00,Access,Medium,Team A,0.07,0
51832,2025-01-04 10:00:00,Access,Critical,Team C,0.82,0
51833,2025-05-21 23:00:00,Network,Medium,Team B,2.17,0
51834,2025-01-20 11:00:00,Network,Low,Team D,2.45,0
51835,2025-02-11 13:00:00,Access,Low,Team A,1.99,0
51836,2025-04-10 03:00:00,Database,Medium,Team D,1.17,0
51837,2025-02-23 20:00:00,Endpoint,Medium,Team A,0.59,0
51838,2025-06-20 15:00:00,Access,Low,Team A,1.9,0
51839,2025-02-26 23:00:00,Database,Low,Team C,0.41,0
51840,2025-06-13 22:00:00,Application,Critical,Team D,0.12,0
51841,2025-01-04 21:00:00,Access,Medium,Team D,0.04,0
51842,2025-02-08 10:00:00,Database,Low,Team A,0.62,0
51843,2025-05-11 21:00:00,Access,Low,Team A,0.06,0
51844,2025-03-21 13:00:00,Application,High,Team A,0.57,0
51845,2025-05-24 22:00:00,Application,Medium,Team B,0.68,0
51846,2025-04-20 13:00:00,Endpoint,Low,Team C,0.85,0
51847,2025-03-20 07:00:00,Application,Low,Team A,2.5,0
51848,2025-03-17 04:00:00,Application,Low,Team C,1.16,0
51849,2025-02-18 06:00:00,Endpoint,Low,Team A,8.44,1
51850,2025-05-15 04:00:00,Access,Medium,Team B,5.89,1
51851,2025-01-15 21:00:00,Access,Medium,Team A,7.98,1
51852,2025-01-06 21:00:00,Endpoint,Medium,Team C,1.06,0
51853,2025-03-16 18:00:00,Access,Medium,Team A,0.09,0
51854,2025-04-30 22:00:00,Access,Medium,Team C,3.94,1
51855,2025-04-03 10:00:00,Database,Low,Team D,1.14,0
51856,2025-03-27 19:00:00,Endpoint,Low,Team C,2.05,0
51857,2025-02-14 22:00:00,Endpoint,Low,Team B,3.71,1
51858,2025-01-21 21:00:00,Network,High,Team A,1.87,0
51859,2025-02-06 21:00:00,Database,Low,Team D,2.67,0
51860,2025-05-03 11:00:00,Access,Low,Team C,0.57,0
51861,2025-01-26 02:00:00,Network,Low,Team D,0.43,0
51862,2025-03-23 20:00:00,Database,Critical,Team B,1.62,0
51863,2025-06-12 06:00:00,Access,Medium,Team D,2.03,0
51864,2025-04-17 00:00:00,Database,Medium,Team D,4.11,1
51865,2025-03-13 20:00:00,Application,Low,Team C,3.45,1
51866,2025-01-08 03:00:00,Access,Low,Team B,9.03,1
51867,2025-02-24 05:00:00,Database,Low,Team A,6.78,1
51868,2025-01-04 11:00:00,Database,High,Team A,1.95,0
51869,2025-02-18 19:00:00,Network,Low,Team A,1.4,0
51870,2025-02-09 07:00:00,Database,High,Team A,2.86,0
51871,2025-03-16 10:00:00,Application,Medium,Team A,0.61,0
51872,2025-06-24 17:00:00,Application,Medium,Team D,0.87,0
51873,2025-06-29 13:00:00,Database,Low,Team A,2.91,0
51874,2025-02-03 14:00:00,Access,High,Team D,5.99,1
51875,2025-01-13 22:00:00,Network,Low,Team C,4.51,1
51876,2025-03-15 08:00:00,Access,Medium,Team C,0.15,0
51877,2025-04-03 22:00:00,Database,Low,Team B,0.53,0
51878,2025-03-24 14:00:00,Application,Low,Team A,0.64,0
51879,2025-02-26 12:00:00,Endpoint,Critical,Team D,0.97,0
51880,2025-06-16 02:00:00,Network,Low,Team A,0.15,0
51881,2025-06-12 09:00:00,Access,Medium,Team D,0.53,0
51882,2025-01-15 20:00:00,Application,Medium,Team C,2.52,0
51883,2025-05-12 18:00:00,Access,High,Team B,0.56,0
51884,2025-02-19 22:00:00,Database,Low,Team B,5.71,1
51885,2025-04-23 13:00:00,Access,Medium,Team B,1.1,0
51886,2025-04-07 07:00:00,Network,Critical,Team A,0.21,0
51887,2025-04-26 16:00:00,Endpoint,Medium,Team D,3.7,1
51888,2025-01-22 22:00:00,Endpoint,High,Team A,4.94,1
51889,2025-05-16 04:00:00,Database,Medium,Team B,5.27,1
51890,2025-05-19 18:00:00,Network,Medium,Team A,1.36,0
51891,2025-01-16 04:00:00,Endpoint,Low,Team A,5.06,1
51892,2025-06-21 00:00:00,Application,Low,Team A,2.47,0
51893,2025-05-19 19:00:00,Access,Low,Team A,0.44,0
51894,2025-01-05 16:00:00,Database,Low,Team D,1.52,0
51895,2025-06-07 22:00:00,Application,Low,Team D,1.13,0
51896,2025-04-16 02:00:00,Database,Low,Team B,1.2,0
51897,2025-02-05 07:00:00,Network,Low,Team B,1.07,0
51898,2025-06-08 15:00:00,Database,Medium,Team C,0.39,0
51899,2025-04-16 09:00:00,Endpoint,Low,Team D,0.99,0
51900,2025-03-11 13:00:00,Network,Medium,Team A,1.43,0
51901,2025-06-02 18:00:00,Database,High,Team D,0.67,0
51902,2025-01-25 04:00:00,Application,Medium,Team A,0.39,0
51903,2025-01-16 15:00:00,Network,Low,Team A,0.44,0
51904,2025-05-05 01:00:00,Network,Low,Team C,0.43,0
51905,2025-06-18 22:00:00,Database,Low,Team C,1.18,0
51906,2025-04-19 21:00:00,Database,Low,Team C,0.47,0
51907,2025-02-06 07:00:00,Network,Medium,Team C,2.53,0
51908,2025-01-21 04:00:00,Access,Medium,Team A,0.82,0
51909,2025-05-26 08:00:00,Access,Low,Team A,5.61,1
51910,2025-06-06 16:00:00,Endpoint,Low,Team D,0.13,0
51911,2025-03-13 06:00:00,Network,Low,Team A,0.74,0
51912,2025-02-18 08:00:00,Access,High,Team D,2.68,0
51913,2025-02-27 13:00:00,Application,Critical,Team D,2.31,0
51914,2025-01-10 14:00:00,Network,Medium,Team C,1.09,0
51915,2025-05-13 18:00:00,Access,Medium,Team D,4.08,1
51916,2025-06-12 14:00:00,Database,Low,Team B,0.15,0
51917,2025-04-17 18:00:00,Application,Medium,Team B,1.42,0
51918,2025-03-26 15:00:00,Endpoint,Low,Team A,0.45,0
51919,2025-01-05 15:00:00,Access,Medium,Team B,0.94,0
51920,2025-05-15 01:00:00,Database,Low,Team C,2.4,0
51921,2025-02-27 04:00:00,Application,Low,Team C,0.21,0
51922,2025-02-21 07:00:00,Application,High,Team D,0.09,0
51923,2025-01-01 03:00:00,Endpoint,Critical,Team A,1.09,0
51924,2025-05-12 05:00:00,Database,Medium,Team B,0.63,0
51925,2025-03-15 10:00:00,Access,Low,Team A,2.55,0
51926,2025-03-13 16:00:00,Network,Medium,Team D,0.14,0
51927,2025-03-29 08:00:00,Application,Medium,Team C,6.79,1
51928,2025-02-17 04:00:00,Access,Critical,Team D,1.94,0
51929,2025-03-13 12:00:00,Network,High,Team B,1.39,0
51930,2025-05-24 11:00:00,Access,Low,Team C,1.06,0
51931,2025-01-22 17:00:00,Access,Low,Team B,2.76,0
51932,2025-05-04 20:00:00,Application,High,Team A,0.88,0
51933,2025-04-11 23:00:00,Application,Critical,Team C,3.0,0
51934,2025-01-27 10:00:00,Access,Low,Team A,2.48,0
51935,2025-01-28 00:00:00,Access,Medium,Team C,1.6,0
51936,2025-05-12 17:00:00,Endpoint,Low,Team B,4.39,1
51937,2025-02-18 20:00:00,Network,Low,Team B,0.85,0
51938,2025-01-16 06:00:00,Database,High,Team D,0.12,0
51939,2025-06-07 15:00:00,Database,Medium,Team D,0.94,0
51940,2025-05-01 04:00:00,Endpoint,Low,Team C,4.16,1
51941,2025-06-16 04:00:00,Access,Low,Team C,0.16,0
51942,2025-04-15 20:00:00,Access,Critical,Team C,2.88,0
51943,2025-06-29 11:00:00,Endpoint,Medium,Team D,3.49,1
51944,2025-01-27 00:00:00,Database,High,Team B,1.12,0
51945,2025-05-23 09:00:00,Application,Low,Team A,0.43,0
51946,2025-03-17 03:00:00,Application,Medium,Team A,0.88,0
51947,2025-02-21 10:00:00,Access,Medium,Team C,1.02,0
51948,2025-02-16 02:00:00,Network,High,Team A,5.38,1
51949,2025-02-01 17:00:00,Database,Low,Team A,0.67,0
51950,2025-01-15 12:00:00,Network,Medium,Team A,7.2,1
51951,2025-02-07 07:00:00,Access,Medium,Team D,0.23,0
51952,2025-03-23 07:00:00,Database,High,Team D,7.3,1
51953,2025-01-14 18:00:00,Application,Low,Team A,0.51,0
51954,2025-05-28 19:00:00,Application,Low,Team B,0.37,0
51955,2025-05-28 23:00:00,Network,Low,Team B,0.26,0
51956,2025-05-11 23:00:00,Database,Low,Team D,0.76,0
51957,2025-02-08 10:00:00,Access,Medium,Team B,1.92,0
51958,2025-03-05 06:00:00,Endpoint,High,Team C,2.2,0
51959,2025-05-24 18:00:00,Endpoint,Low,Team C,0.92,0
51960,2025-05-20 02:00:00,Endpoint,Critical,Team B,0.52,0
51961,2025-04-06 06:00:00,Access,Low,Team A,10.61,1
51962,2025-01-01 04:00:00,Endpoint,Low,Team B,0.63,0
51963,2025-01-02 22:00:00,Network,Low,Team A,0.95,0
51964,2025-05-24 06:00:00,Application,Critical,Team A,1.31,0
51965,2025-02-13 17:00:00,Endpoint,Medium,Team B,2.69,0
51966,2025-01-13 10:00:00,Application,Low,Team C,0.33,0
51967,2025-01-03 12:00:00,Network,Low,Team A,0.62,0
51968,2025-05-26 13:00:00,Database,Critical,Team A,11.56,1
51969,2025-04-12 07:00:00,Database,High,Team D,3.49,1
51970,2025-05-26 07:00:00,Access,Low,Team B,1.17,0
51971,2025-06-17 21:00:00,Application,Low,Team D,0.23,0
51972,2025-03-18 00:00:00,Access,High,Team A,4.03,1
51973,2025-02-01 11:00:00,Endpoint,High,Team A,3.06,1
51974,2025-01-24 23:00:00,Access,High,Team D,1.74,0
51975,2025-04-03 16:00:00,Network,High,Team B,1.04,0
51976,2025-06-24 12:00:00,Access,Medium,Team D,5.49,1
51977,2025-03-06 14:00:00,Endpoint,High,Team D,0.7,0
51978,2025-01-23 05:00:00,Endpoint,High,Team A,0.77,0
51979,2025-03-24 23:00:00,Network,High,Team C,4.17,1
51980,2025-02-05 23:00:00,Application,Medium,Team C,1.97,0
51981,2025-02-13 22:00:00,Database,Medium,Team C,6.03,1
51982,2025-05-07 02:00:00,Network,Medium,Team B,2.07,0
51983,2025-04-10 23:00:00,Database,High,Team D,0.07,0
51984,2025-05-17 19:00:00,Network,Low,Team B,0.39,0
51985,2025-02-20 08:00:00,Network,Low,Team C,0.66,0
51986,2025-03-09 02:00:00,Access,Medium,Team B,4.04,1
51987,2025-05-16 02:00:00,Access,Medium,Team B,3.55,1
51988,2025-02-15 17:00:00,Access,Low,Team B,3.12,1
51989,2025-01-11 12:00:00,Network,Medium,Team C,1.61,0
51990,2025-05-04 00:00:00,Access,Low,Team B,0.3,0
51991,2025-05-21 09:00:00,Network,High,Team B,0.28,0
51992,2025-05-12 01:00:00,Access,Low,Team C,0.27,0
51993,2025-01-19 01:00:00,Database,High,Team C,3.86,1
51994,2025-03-23 12:00:00,Application,Medium,Team B,0.31,0
51995,2025-04-27 04:00:00,Access,High,Team D,3.31,1
51996,2025-02-20 22:00:00,Endpoint,High,Team B,3.73,1
51997,2025-04-26 11:00:00,Application,High,Team A,0.22,0
51998,2025-01-04 11:00:00,Endpoint,Medium,Team C,4.65,1
51999,2025-01-30 15:00:00,Application,Low,Team D,4.56,1
52000,2025-05-07 21:00:00,Access,Low,Team A,2.03,0
52001,2025-01-10 00:00:00,Database,Low,Team A,1.44,0
52002,2025-06-17 07:00:00,Access,Medium,Team A,2.08,0
52003,2025-04-17 14:00:00,Network,Medium,Team D,1.04,0
52004,2025-04-07 01:00:00,Endpoint,Low,Team A,1.78,0
52005,2025-04-05 20:00:00,Application,Low,Team C,6.98,1
52006,2025-04-22 01:00:00,Database,Medium,Team D,0.24,0
52007,2025-01-22 00:00:00,Endpoint,Low,Team C,0.53,0
52008,2025-06-07 06:00:00,Database,Low,Team D,1.49,0
52009,2025-06-09 19:00:00,Endpoint,Medium,Team C,0.6,0
52010,2025-03-14 19:00:00,Access,Medium,Team D,9.86,1
52011,2025-03-16 08:00:00,Network,Medium,Team A,2.55,0
52012,2025-03-09 00:00:00,Endpoint,Low,Team C,1.14,0
52013,2025-04-03 12:00:00,Database,Medium,Team C,4.66,1
52014,2025-02-09 04:00:00,Access,Medium,Team C,0.31,0
52015,2025-06-27 09:00:00,Application,High,Team B,0.68,0
52016,2025-03-21 16:00:00,Application,Medium,Team A,6.24,1
52017,2025-03-15 19:00:00,Access,Low,Team C,1.63,0
52018,2025-06-21 11:00:00,Application,Medium,Team C,5.07,1
52019,2025-01-17 17:00:00,Database,Medium,Team D,8.3,1
52020,2025-05-24 12:00:00,Network,Medium,Team A,0.89,0
52021,2025-04-09 03:00:00,Access,Medium,Team A,1.72,0
52022,2025-03-07 00:00:00,Network,Low,Team C,3.75,1
52023,2025-03-05 01:00:00,Network,Low,Team B,0.64,0
52024,2025-05-20 11:00:00,Access,Medium,Team C,1.18,0
52025,2025-02-26 05:00:00,Endpoint,High,Team B,0.33,0
52026,2025-05-09 15:00:00,Database,Low,Team A,2.11,0
52027,2025-04-03 22:00:00,Access,Low,Team A,0.01,0
52028,2025-03-16 15:00:00,Database,Critical,Team B,1.19,0
52029,2025-06-13 05:00:00,Network,Medium,Team A,5.29,1
52030,2025-06-21 15:00:00,Network,Low,Team D,4.55,1
52031,2025-04-06 03:00:00,Endpoint,Low,Team B,3.26,1
52032,2025-05-01 17:00:00,Network,Low,Team D,0.3,0
52033,2025-03-17 00:00:00,Access,Low,Team C,1.47,0
52034,2025-04-17 06:00:00,Database,High,Team C,2.54,0
52035,2025-06-18 12:00:00,Endpoint,Medium,Team D,0.21,0
52036,2025-05-22 02:00:00,Access,High,Team A,0.32,0
52037,2025-02-17 04:00:00,Database,High,Team D,0.08,0
52038,2025-05-20 10:00:00,Database,Medium,Team A,0.78,0
52039,2025-02-25 21:00:00,Application,Low,Team D,4.2,1
52040,2025-04-28 06:00:00,Application,Medium,Team D,1.42,0
52041,2025-05-19 04:00:00,Access,High,Team A,3.84,1
52042,2025-01-18 13:00:00,Endpoint,Low,Team D,0.17,0
52043,2025-01-06 10:00:00,Database,High,Team B,0.12,0
52044,2025-06-29 18:00:00,Database,Critical,Team A,3.26,1
52045,2025-03-09 00:00:00,Access,Medium,Team C,1.38,0
52046,2025-01-09 04:00:00,Endpoint,Medium,Team C,1.27,0
52047,2025-03-10 03:00:00,Network,Medium,Team D,1.29,0
52048,2025-04-25 07:00:00,Endpoint,Medium,Team C,0.96,0
52049,2025-02-28 02:00:00,Network,Low,Team B,4.35,1
52050,2025-02-16 14:00:00,Database,Low,Team C,1.47,0
52051,2025-04-12 12:00:00,Application,Low,Team C,7.29,1
52052,2025-03-18 11:00:00,Application,Low,Team A,3.75,1
52053,2025-04-17 18:00:00,Access,Low,Team D,2.68,0
52054,2025-01-02 22:00:00,Endpoint,Critical,Team C,2.02,0
52055,2025-02-13 19:00:00,Endpoint,Medium,Team D,3.61,1
52056,2025-01-29 14:00:00,Network,Low,Team A,4.27,1
52057,2025-03-09 02:00:00,Access,Medium,Team C,0.29,0
52058,2025-05-02 05:00:00,Endpoint,Low,Team C,0.89,0
52059,2025-02-01 13:00:00,Access,Low,Team A,3.27,1
52060,2025-01-03 05:00:00,Network,High,Team A,0.5,0
52061,2025-03-30 18:00:00,Database,Low,Team C,1.76,0
52062,2025-03-22 15:00:00,Access,Low,Team B,3.03,1
52063,2025-03-20 16:00:00,Application,Low,Team D,0.51,0
52064,2025-06-01 14:00:00,Database,High,Team D,1.03,0
52065,2025-04-08 05:00:00,Endpoint,High,Team D,4.93,1
52066,2025-03-26 05:00:00,Network,High,Team B,0.88,0
52067,2025-03-08 19:00:00,Network,High,Team D,1.86,0
52068,2025-01-19 11:00:00,Application,Low,Team A,1.14,0
52069,2025-06-03 09:00:00,Access,Medium,Team A,4.19,1
52070,2025-03-06 16:00:00,Application,Medium,Team C,1.1,0
52071,2025-02-07 19:00:00,Access,Critical,Team B,0.89,0
52072,2025-05-24 19:00:00,Application,Medium,Team B,0.38,0
52073,2025-02-13 23:00:00,Application,Medium,Team C,0.86,0
52074,2025-03-31 04:00:00,Network,Medium,Team B,2.21,0
52075,2025-04-29 17:00:00,Access,Medium,Team D,0.39,0
52076,2025-01-25 18:00:00,Application,Medium,Team C,2.44,0
52077,2025-03-06 03:00:00,Endpoint,Critical,Team D,0.02,0
52078,2025-01-07 09:00:00,Network,High,Team D,0.91,0
52079,2025-03-09 09:00:00,Network,Low,Team C,1.25,0
52080,2025-01-18 09:00:00,Network,Low,Team A,0.2,0
52081,2025-04-02 22:00:00,Network,Medium,Team C,2.3,0
52082,2025-06-10 23:00:00,Application,Medium,Team B,0.22,0
52083,2025-06-18 00:00:00,Application,Low,Team D,0.19,0
52084,2025-05-23 17:00:00,Network,Medium,Team D,0.92,0
52085,2025-02-11 21:00:00,Application,Low,Team B,2.68,0
52086,2025-02-12 23:00:00,Application,Low,Team C,6.63,1
52087,2025-02-12 09:00:00,Access,Critical,Team A,2.99,0
52088,2025-05-05 03:00:00,Endpoint,Low,Team B,1.25,0
52089,2025-06-03 04:00:00,Access,Critical,Team A,0.64,0
52090,2025-01-19 07:00:00,Database,Low,Team D,0.72,0
52091,2025-03-18 13:00:00,Access,Low,Team C,0.67,0
52092,2025-05-14 17:00:00,Endpoint,Low,Team C,0.65,0
52093,2025-02-07 06:00:00,Endpoint,Medium,Team D,0.14,0
52094,2025-01-28 02:00:00,Access,Low,Team B,0.5,0
52095,2025-04-17 23:00:00,Access,Medium,Team D,0.23,0
52096,2025-02-15 11:00:00,Database,Medium,Team B,0.01,0
52097,2025-03-26 20:00:00,Network,Medium,Team D,0.67,0
52098,2025-06-26 17:00:00,Endpoint,Medium,Team A,0.87,0
52099,2025-04-15 19:00:00,Network,Low,Team C,5.25,1
52100,2025-04-17 18:00:00,Database,Low,Team A,10.53,1
52101,2025-03-01 06:00:00,Application,Low,Team B,1.73,0
52102,2025-06-25 15:00:00,Application,Low,Team B,4.62,1
52103,2025-06-07 15:00:00,Network,Low,Team D,1.93,0
52104,2025-04-27 13:00:00,Access,Low,Team A,1.38,0
52105,2025-01-03 06:00:00,Endpoint,Low,Team C,0.09,0
52106,2025-02-15 13:00:00,Network,Low,Team B,0.09,0
52107,2025-03-21 16:00:00,Access,High,Team D,0.06,0
52108,2025-03-05 05:00:00,Database,Medium,Team C,0.33,0
52109,2025-01-15 19:00:00,Access,Medium,Team D,0.16,0
52110,2025-05-06 09:00:00,Database,Medium,Team B,0.43,0
52111,2025-02-22 12:00:00,Network,Medium,Team C,1.46,0
52112,2025-04-05 09:00:00,Application,Medium,Team D,1.4,0
52113,2025-01-31 03:00:00,Endpoint,High,Team B,0.84,0
52114,2025-02-23 21:00:00,Network,Low,Team D,2.19,0
52115,2025-05-22 05:00:00,Application,Low,Team D,0.99,0
52116,2025-06-04 20:00:00,Database,Low,Team D,0.5,0
52117,2025-06-11 16:00:00,Endpoint,Low,Team C,2.36,0
52118,2025-03-04 12:00:00,Access,Low,Team C,7.84,1
52119,2025-02-14 09:00:00,Network,Low,Team B,3.33,1
52120,2025-03-18 13:00:00,Access,Medium,Team D,1.07,0
52121,2025-01-18 23:00:00,Endpoint,Low,Team C,0.94,0
52122,2025-03-17 19:00:00,Network,Low,Team C,0.08,0
52123,2025-04-10 01:00:00,Network,Low,Team D,2.14,0
52124,2025-03-02 05:00:00,Access,Low,Team B,0.5,0
