order_id,order_date,region,category,price,quantity,profit
80506,2025-09-28,East,Beauty,2794.12,2,437.36
80507,2025-05-03,East,Home,4696.97,3,2630.03
80508,2025-02-15,East,Electronics,1843.84,3,840.93
80509,2025-06-02,South,Home,4953.66,2,2245.37
80510,2025-07-10,West,Beauty,3557.47,4,998.48
80511,2025-05-29,West,Electronics,3393.16,1,509.94
80512,2025-02-23,North,Clothing,243.9,1,42.07
80513,2025-07-15,South,Clothing,150.48,2,66.97
80514,2025-05-17,South,Clothing,875.07,2,281.33
80515,2025-09-16,South,Beauty,4672.04,1,404.16
80516,2025-01-14,East,Home,3982.44,3,2721.16
80517,2024-12-16,South,Home,2630.21,3,1760.82
80518,2025-05-28,North,Beauty,2508.09,1,563.43
80519,2024-11-28,East,Electronics,727.58,2,243.57
80520,2025-08-15,North,Clothing,1995.16,3,1452.46
80521,2025-09-14,West,Home,834.55,4,537.85
80522,2025-04-05,West,Clothing,1434.86,1,114.41
80523,2025-06-10,East,Clothing,131.37,4,68.26
80524,2025-08-20,South,Beauty,1972.12,3,1271.89
80525,2025-08-15,South,Clothing,3385.84,4,3327.29
80526,2025-06-23,East,Beauty,3467.6,4,2998.55
80527,2024-10-14,West,Clothing,2140.68,2,525.1
80528,2025-06-02,North,Electronics,3674.34,3,572.73
80529,2025-03-28,North,Electronics,2179.0,4,746.43
80530,2025-01-09,South,Home,4523.51,4,1038.53
80531,2024-12-22,South,Beauty,1650.19,1,353.74
80532,2025-01-21,West,Home,3052.57,2,679.52
80533,2025-01-02,South,Home,600.4,1,113.49
80534,2025-05-19,West,Electronics,2550.66,1,335.96
80535,2025-08-14,South,Clothing,1954.71,3,613.18
80536,2025-01-08,South,Electronics,1359.37,4,842.34
80537,2025-05-28,East,Home,1654.08,4,978.19
80538,2025-08-14,East,Electronics,1660.42,1,356.34
80539,2025-03-09,South,Clothing,2472.34,1,467.88
80540,2024-12-30,East,Beauty,4232.22,4,1897.48
80541,2025-07-06,South,Clothing,2486.98,4,2101.23
80542,2024-11-03,North,Clothing,1120.71,4,760.37
80543,2025-04-21,North,Beauty,438.72,4,206.93
80544,2025-07-06,North,Beauty,1812.88,4,1538.04
80545,2025-07-27,South,Clothing,870.68,3,323.97
80546,2025-01-14,West,Electronics,4195.21,3,762.31
80547,2025-03-17,West,Clothing,4975.4,3,3369.97
80548,2025-04-02,East,Beauty,4257.99,4,2366.28
80549,2025-04-18,South,Clothing,1984.97,4,909.23
80550,2024-10-14,East,Beauty,497.14,2,231.38
80551,2025-05-27,West,Beauty,3576.09,3,1076.79
80552,2025-05-28,South,Clothing,3373.66,3,2469.86
80553,2025-08-10,South,Beauty,429.41,2,47.84
80554,2025-06-03,South,Beauty,3965.02,2,1458.67
80555,2024-12-02,North,Home,4140.21,3,769.29
80556,2025-05-20,North,Home,3617.15,3,739.81
80557,2025-07-17,North,Electronics,3665.6,3,2662.91
80558,2025-03-09,North,Clothing,3479.89,1,814.54
80559,2025-02-13,West,Home,2237.14,3,1468.21
80560,2024-10-23,West,Home,3119.9,3,1738.96
80561,2025-07-21,North,Home,3122.3,3,1342.73
80562,2025-05-23,North,Clothing,2734.99,2,1015.35
80563,2025-05-15,South,Beauty,3059.15,1,493.93
80564,2024-10-22,North,Beauty,2057.28,3,1360.51
80565,2025-09-22,South,Beauty,3423.64,3,2040.8
80566,2025-05-01,North,Electronics,1212.32,3,677.19
80567,2025-03-29,West,Home,4281.11,2,759.03
80568,2025-03-06,East,Electronics,4269.57,3,2328.48
80569,2025-02-18,North,Clothing,2539.52,3,1122.16
80570,2025-05-17,North,Home,2533.3,4,2083.37
80571,2025-03-19,North,Beauty,2055.33,4,1158.66
80572,2025-02-03,South,Electronics,324.14,2,96.96
80573,2024-11-11,South,Clothing,802.0,2,213.37
80574,2025-01-12,West,Beauty,3600.99,2,1777.71
80575,2025-03-11,South,Beauty,799.43,2,269.8
80576,2025-05-31,North,Home,2119.02,2,984.41
80577,2024-12-13,South,Electronics,1835.71,4,1647.46
80578,2025-03-04,East,Beauty,1175.68,4,943.15
80579,2024-12-19,West,Electronics,2691.32,2,812.25
80580,2025-09-27,South,Clothing,1879.05,2,592.62
80581,2025-03-19,South,Home,3821.71,4,3620.79
80582,2025-07-09,South,Electronics,3230.96,4,1242.49
80583,2025-08-04,North,Home,2454.63,4,2030.06
80584,2025-03-04,West,Clothing,2919.84,4,1278.7
80585,2025-04-14,South,Beauty,2212.78,2,272.9
80586,2025-08-13,West,Electronics,3938.6,4,2031.97
80587,2025-01-13,South,Beauty,4806.03,2,1484.87
80588,2024-10-03,East,Home,3857.51,3,883.83
80589,2025-03-02,North,Electronics,4322.36,4,3448.1
80590,2025-03-02,East,Beauty,3939.95,1,781.89
80591,2025-09-23,West,Beauty,2097.3,3,1234.06
80592,2025-04-11,North,Home,4285.37,4,1957.51
80593,2025-06-13,West,Beauty,285.95,2,85.53
80594,2025-05-21,South,Electronics,4439.22,4,1505.4
80595,2025-07-20,North,Clothing,2403.07,3,991.95
80596,2025-06-26,South,Beauty,1716.97,2,827.79
80597,2024-12-21,East,Home,2673.29,4,1181.58
80598,2025-02-20,East,Home,3471.0,4,830.07
80599,2025-02-11,North,Electronics,3114.94,4,1401.44
80600,2025-07-22,South,Clothing,3128.69,4,2715.99
80601,2025-02-18,North,Clothing,589.79,1,136.45
80602,2024-12-15,West,Home,3672.07,1,190.61
80603,2024-12-13,North,Clothing,3587.28,4,2095.85
80604,2025-01-31,West,Clothing,667.21,2,319.76
80605,2025-03-03,North,Electronics,313.59,2,47.13
80606,2024-10-22,North,Clothing,4915.72,3,922.06
80607,2025-01-05,South,Beauty,3756.58,3,2272.16
80608,2025-01-15,West,Clothing,3068.3,2,1092.36
80609,2024-12-19,East,Electronics,1649.62,1,320.42
80610,2025-04-11,North,Home,1450.72,3,454.22
80611,2024-11-12,East,Beauty,763.33,3,299.23
80612,2025-05-21,South,Electronics,3081.86,1,507.66
80613,2025-05-26,South,Beauty,2922.32,1,590.98
80614,2025-03-20,North,Home,4683.97,3,1598.23
80615,2024-12-04,North,Electronics,3176.3,2,832.79
80616,2025-06-24,West,Home,2312.15,1,363.67
80617,2025-02-03,East,Beauty,4496.73,3,691.46
80618,2025-05-21,South,Home,3108.87,2,1364.13
80619,2025-09-07,West,Home,3599.84,2,1258.49
80620,2025-01-01,North,Electronics,3170.67,2,421.56
80621,2024-11-03,South,Beauty,930.25,4,449.07
80622,2024-12-06,South,Home,706.87,3,181.99
80623,2025-05-11,South,Beauty,3160.41,4,732.56
80624,2025-06-06,South,Electronics,4578.63,4,2055.14
80625,2025-08-10,South,Home,4821.92,3,3249.11
80626,2025-06-24,East,Clothing,4977.55,4,1263.76
80627,2024-11-19,East,Home,4235.59,1,954.97
80628,2025-01-18,West,Home,1883.05,1,176.32
80629,2025-09-22,East,Electronics,3106.24,2,1497.61
80630,2025-04-18,North,Home,3084.37,2,579.47
80631,2025-06-23,South,Electronics,2734.01,3,1814.28
80632,2025-09-23,East,Home,3736.12,3,2617.49
80633,2024-10-08,South,Electronics,932.93,1,218.7
80634,2025-03-07,South,Clothing,1024.58,1,76.59
80635,2025-03-13,West,Beauty,4728.89,3,2613.42
80636,2024-10-30,South,Electronics,4215.31,2,1809.86
80637,2025-01-03,West,Clothing,4110.75,4,3242.36
80638,2025-09-26,South,Beauty,2467.23,2,714.0
80639,2024-11-18,West,Clothing,2882.06,1,686.71
80640,2025-05-14,West,Electronics,3162.0,1,271.82
80641,2024-12-16,North,Clothing,1540.48,2,694.81
80642,2025-01-21,South,Beauty,1544.09,3,454.98
80643,2025-06-07,South,Home,981.39,2,275.0
80644,2024-10-30,North,Beauty,2844.95,2,810.86
80645,2024-12-10,West,Clothing,901.23,2,194.46
80646,2025-06-07,North,Home,1085.61,1,115.97
80647,2025-04-12,West,Home,4522.41,2,1127.99
80648,2025-07-18,West,Home,2677.21,2,281.58
80649,2024-11-15,North,Beauty,3133.44,2,616.61
80650,2025-04-08,North,Clothing,758.05,2,364.24
80651,2025-06-09,North,Clothing,1109.71,3,645.27
80652,2024-11-01,West,Electronics,581.34,4,323.07
80653,2025-03-05,North,Beauty,1430.43,3,215.41
80654,2024-12-24,South,Electronics,4419.59,4,3387.51
80655,2025-06-13,North,Home,4454.38,1,661.85
80656,2025-08-03,West,Electronics,3400.59,4,2465.55
80657,2024-10-19,North,Clothing,4390.86,2,1131.66
80658,2025-09-18,South,Home,1035.61,3,155.82
80659,2025-04-03,East,Home,825.17,1,137.58
80660,2025-08-27,West,Clothing,3850.97,2,1599.45
80661,2025-05-13,South,Home,4949.28,2,923.79
80662,2025-02-12,West,Electronics,3616.46,2,1320.3
80663,2025-03-07,West,Clothing,281.43,2,67.71
80664,2025-06-20,West,Beauty,1000.99,4,867.39
80665,2025-05-27,West,Electronics,1312.77,3,541.81
80666,2024-11-27,South,Home,2171.51,3,407.4
80667,2025-05-28,North,Beauty,1182.63,2,368.62
80668,2024-12-25,North,Electronics,397.08,2,136.22
80669,2024-10-27,South,Electronics,1365.81,1,155.61
80670,2024-11-09,East,Clothing,1819.78,3,357.71
80671,2025-05-22,South,Home,1489.69,4,1195.5
80672,2025-09-21,North,Clothing,236.24,2,74.74
80673,2025-01-17,East,Electronics,4645.3,1,427.12
80674,2024-10-19,South,Home,2752.81,1,240.81
80675,2025-02-02,West,Home,4257.89,2,1355.64
80676,2024-12-30,North,Home,175.62,3,58.97
80677,2024-12-09,West,Home,4005.65,4,3016.18
80678,2025-09-01,West,Electronics,3551.78,4,1701.36
80679,2024-10-24,North,Beauty,4887.78,1,704.3
80680,2025-06-11,East,Beauty,661.88,1,41.0
80681,2025-03-01,South,Clothing,3248.99,1,461.98
80682,2025-03-07,South,Electronics,203.8,1,10.6
80683,2025-03-16,West,Electronics,1849.25,1,225.86
80684,2025-03-22,West,Home,3215.23,4,1441.03
80685,2025-01-07,East,Clothing,4667.23,4,3757.03
80686,2025-06-02,North,Home,506.25,2,206.3
80687,2025-05-30,North,Electronics,2497.33,1,334.02
80688,2025-03-26,West,Electronics,1268.08,3,932.71
80689,2025-03-12,South,Clothing,1159.58,3,347.93
80690,2025-02-25,South,Clothing,3472.7,4,1155.05
80691,2025-07-19,South,Beauty,233.62,1,49.73
80692,2025-02-24,North,Electronics,3195.65,1,485.81
80693,2025-03-17,North,Home,895.65,1,79.77
80694,2025-01-17,North,Clothing,172.25,2,40.16
80695,2025-09-10,West,Home,2764.21,1,190.54
80696,2024-10-22,South,Electronics,650.72,4,492.58
80697,2025-04-11,North,Electronics,2851.28,2,851.72
80698,2025-06-12,East,Beauty,1474.36,4,960.41
80699,2025-05-15,West,Clothing,1466.21,4,380.44
80700,2025-02-28,North,Clothing,4046.32,4,3072.99
80701,2025-03-01,North,Beauty,3587.86,4,1560.94
80702,2025-07-22,North,Home,4155.88,4,1363.17
80703,2024-12-26,North,Beauty,2182.49,1,294.5
80704,2024-11-07,South,Beauty,650.51,2,287.41
80705,2025-02-04,South,Beauty,3841.22,4,1909.95
80706,2025-03-24,South,Electronics,4349.12,2,624.58
80707,2025-01-11,North,Home,2980.75,1,710.72
80708,2025-04-19,South,Clothing,1180.04,1,209.86
80709,2025-05-09,North,Electronics,3857.29,1,425.52
80710,2025-03-18,North,Clothing,316.73,1,52.76
80711,2025-01-15,South,Beauty,1784.9,4,485.95
80712,2024-12-13,West,Beauty,2014.97,2,656.29
80713,2024-11-17,North,Electronics,1724.59,1,368.83
80714,2024-12-11,North,Home,4729.7,3,1102.13
80715,2025-04-09,East,Beauty,4177.99,3,2718.92
80716,2025-09-03,South,Electronics,2698.97,4,1733.6
80717,2025-04-02,North,Home,4682.21,1,414.25
80718,2024-10-23,North,Clothing,864.71,2,159.55
80719,2024-10-28,North,Electronics,572.38,3,389.15
80720,2025-03-18,West,Clothing,1984.95,4,1152.47
80721,2024-10-10,South,Home,4955.48,2,1056.21
80722,2025-08-04,West,Electronics,4528.13,4,1820.22
80723,2025-01-15,South,Beauty,1187.37,4,617.55
80724,2025-08-08,East,Clothing,4657.06,1,957.22
80725,2025-02-15,South,Home,3192.44,4,706.77
80726,2025-05-31,East,Beauty,1614.89,4,462.1
80727,2024-10-29,East,Electronics,4104.62,1,570.28
80728,2024-11-10,East,Beauty,4297.89,1,995.16
80729,2025-04-15,South,Electronics,102.48,3,69.7
80730,2025-07-27,South,Electronics,760.03,4,627.01
80731,2024-10-29,North,Clothing,3772.11,1,927.06
80732,2025-01-24,West,Electronics,3099.35,2,443.29
80733,2024-11-19,West,Home,1380.55,2,625.91
80734,2024-10-20,South,Home,1445.75,2,156.15
80735,2025-04-09,West,Clothing,644.2,4,342.75
80736,2024-10-08,North,Electronics,2193.88,1,208.65
80737,2025-05-05,South,Home,400.72,2,98.23
80738,2025-04-11,West,Beauty,3450.1,3,2533.69
80739,2025-01-08,South,Home,1302.3,3,452.44
80740,2025-07-27,West,Electronics,4417.69,2,1554.23
80741,2025-06-29,West,Beauty,565.21,3,318.22
80742,2024-12-08,North,Home,3490.99,2,1116.5
80743,2025-01-23,North,Beauty,4365.96,3,893.25
80744,2025-02-18,South,Electronics,3549.93,4,3141.03
80745,2025-04-11,South,Home,4638.36,3,2886.84
80746,2025-08-24,North,Clothing,1709.91,1,341.82
80747,2024-10-20,East,Beauty,762.49,2,353.94
80748,2025-01-11,West,Clothing,1812.96,4,866.41
80749,2025-03-02,North,Clothing,3021.14,2,998.27
80750,2025-07-12,West,Clothing,4734.27,3,2935.09
80751,2025-04-13,South,Beauty,1548.07,3,645.03
80752,2025-06-10,South,Home,3458.45,4,3356.19
80753,2025-07-01,North,Beauty,592.92,1,130.29
80754,2025-09-09,South,Beauty,1413.85,2,441.47
80755,2024-12-09,North,Home,882.91,1,70.16
80756,2024-12-31,South,Electronics,2445.28,3,1105.78
80757,2024-12-01,East,Home,4690.25,3,1285.92
80758,2024-11-21,North,Beauty,4584.13,1,601.97
80759,2024-12-17,South,Beauty,2192.93,3,678.32
80760,2025-03-03,East,Clothing,4302.36,4,3658.52
80761,2025-04-17,North,Clothing,2214.23,3,676.76
80762,2025-06-07,East,Beauty,2104.36,4,1416.6
80763,2025-06-24,South,Electronics,4434.07,2,535.94
80764,2024-10-21,South,Electronics,249.89,3,150.52
80765,2025-04-15,North,Electronics,4415.5,2,1234.38
80766,2025-03-08,South,Electronics,4189.92,3,1674.18
80767,2024-11-14,North,Clothing,1084.49,2,297.26
80768,2025-01-17,South,Beauty,2091.17,4,1610.68
80769,2025-04-10,South,Home,4271.66,4,2327.76
80770,2025-07-10,South,Home,2834.52,4,2239.17
80771,2025-05-13,South,Home,3669.43,3,1173.37
80772,2025-03-11,East,Home,865.2,2,418.95
80773,2024-11-19,South,Electronics,2422.13,4,1473.58
80774,2025-01-08,East,Home,2604.5,2,868.43
80775,2025-05-26,North,Beauty,564.87,2,213.53
80776,2025-04-15,South,Electronics,1692.05,4,1129.83
80777,2024-11-17,East,Beauty,3696.54,4,2407.49
80778,2025-09-05,West,Electronics,933.22,2,94.22
80779,2024-12-17,West,Home,3144.94,4,1785.26
80780,2025-02-10,South,Home,467.12,1,104.33
80781,2024-10-13,West,Beauty,479.06,2,224.93
80782,2025-05-28,South,Beauty,3503.98,3,1131.6
80783,2025-09-12,South,Home,4963.73,1,951.33
80784,2024-10-16,East,Beauty,1881.65,3,1251.49
80785,2025-08-20,South,Beauty,3117.02,4,1721.39
80786,2025-05-25,West,Beauty,3134.0,4,2125.76
80787,2024-12-15,North,Electronics,960.65,4,683.92
80788,2025-02-24,North,Beauty,4708.19,3,3387.1
80789,2024-12-20,West,Electronics,2685.93,1,393.24
80790,2025-07-25,South,Beauty,2015.04,2,828.82
80791,2025-04-17,North,Beauty,760.33,1,66.44
80792,2025-05-26,North,Clothing,2855.39,3,1431.84
80793,2025-03-30,West,Clothing,4522.46,4,2553.3
80794,2024-10-01,North,Clothing,2600.63,1,249.52
80795,2025-02-19,East,Electronics,704.15,2,74.25
80796,2025-02-08,East,Beauty,1459.88,2,491.18
80797,2025-09-17,East,Electronics,4939.31,1,1046.32
80798,2024-10-09,West,Beauty,2066.59,4,1747.77
80799,2025-06-24,West,Home,4927.02,3,1890.6
80800,2025-03-07,North,Clothing,2774.11,2,478.07
80801,2025-01-27,West,Clothing,3579.71,2,1708.71
80802,2025-06-18,West,Electronics,1180.49,3,447.44
80803,2024-10-30,East,Home,4937.64,1,590.33
80804,2025-05-31,East,Beauty,142.12,4,98.33
80805,2025-05-06,North,Clothing,4297.59,4,2372.55
80806,2025-08-20,North,Clothing,3473.92,2,825.2
80807,2024-12-30,South,Clothing,3330.1,4,1531.72
80808,2025-03-22,South,Clothing,1644.89,3,633.86
80809,2025-09-23,South,Home,1011.67,1,189.25
80810,2025-06-03,East,Beauty,3156.56,4,660.38
80811,2025-02-12,East,Electronics,4584.59,3,1245.84
80812,2025-02-21,South,Beauty,1327.46,4,536.97
80813,2025-08-24,West,Electronics,4051.11,3,3037.27
80814,2024-12-28,South,Home,533.58,3,363.07
80815,2025-03-18,North,Clothing,1290.81,4,693.11
80816,2025-03-28,South,Clothing,370.5,4,281.94
80817,2024-11-24,East,Clothing,1972.71,1,191.64
80818,2025-04-10,South,Beauty,3511.67,1,835.14
80819,2025-03-28,South,Home,2529.27,3,1787.74
80820,2024-10-21,West,Electronics,2735.46,4,901.51
80821,2025-01-15,South,Electronics,2917.3,4,2750.18
80822,2024-12-19,South,Clothing,1194.37,4,631.05
80823,2025-05-21,South,Electronics,1734.19,1,257.46
80824,2025-02-16,South,Home,2328.92,3,1316.96
80825,2025-04-18,East,Beauty,2911.31,4,1697.03
80826,2025-01-07,North,Beauty,4250.64,4,2798.36
80827,2025-02-11,South,Beauty,2363.06,1,329.68
80828,2025-05-17,South,Beauty,3867.83,3,736.14
80829,2025-04-21,South,Home,677.23,4,433.68
80830,2025-03-05,West,Home,735.91,2,88.09
80831,2025-03-19,South,Beauty,1512.1,4,423.97
80832,2025-06-24,North,Beauty,1659.14,3,932.99
80833,2025-04-16,North,Home,3168.69,1,456.0
80834,2025-04-02,North,Clothing,1174.67,4,742.25
80835,2025-04-24,West,Clothing,792.54,2,132.61
80836,2025-08-29,South,Electronics,3264.99,2,1221.35
80837,2025-01-07,North,Home,4986.81,4,1284.28
80838,2025-06-13,North,Electronics,4961.08,3,1498.21
80839,2024-11-18,South,Home,4617.98,4,4259.59
80840,2025-03-10,South,Electronics,404.14,2,44.56
80841,2025-02-16,North,Electronics,3844.98,2,1531.67
80842,2025-08-17,South,Home,1982.43,4,647.98
80843,2025-03-23,East,Beauty,4128.86,3,2683.46
80844,2025-07-09,West,Beauty,337.04,2,115.64
80845,2025-03-05,South,Electronics,4201.01,3,715.29
80846,2025-09-26,West,Electronics,3137.08,2,324.37
80847,2025-03-09,East,Electronics,492.94,1,81.37
80848,2025-04-20,East,Home,4796.37,3,3003.94
80849,2024-10-12,South,Clothing,4375.25,1,843.62
80850,2025-06-02,North,Electronics,3476.42,4,1517.16
80851,2025-06-09,West,Beauty,1909.07,1,371.87
80852,2024-12-25,East,Electronics,2597.47,3,822.76
80853,2025-02-21,West,Electronics,233.74,4,139.32
80854,2025-06-12,North,Home,3392.11,2,639.32
80855,2024-12-10,South,Beauty,4781.39,3,1048.94
80856,2025-03-29,South,Clothing,1171.29,4,1134.03
80857,2025-01-08,North,Beauty,2096.87,2,753.41
80858,2025-04-19,South,Home,4323.18,3,1229.88
80859,2025-05-24,North,Beauty,424.12,3,94.95
80860,2025-09-15,North,Home,1667.94,4,677.11
80861,2025-03-05,North,Beauty,4713.33,1,585.71
80862,2025-04-08,South,Home,3868.09,4,3451.79
80863,2025-03-06,North,Home,496.51,3,277.77
80864,2025-06-12,North,Home,2375.85,4,1159.65
80865,2025-04-29,North,Beauty,2611.43,4,1203.46
80866,2025-09-26,North,Beauty,3728.07,4,1454.58
80867,2025-08-08,West,Beauty,1150.46,4,333.77
80868,2024-10-25,North,Home,1254.29,1,278.78
80869,2025-09-14,West,Clothing,4278.14,4,2469.97
80870,2025-04-20,East,Beauty,1199.69,1,287.01
80871,2024-11-10,West,Home,2293.05,4,1889.17
80872,2025-02-10,West,Beauty,3506.11,1,661.39
80873,2025-06-04,East,Beauty,2671.95,4,1274.31
80874,2025-01-25,South,Home,4585.25,1,661.06
80875,2025-05-28,North,Clothing,2604.64,3,761.59
80876,2025-01-27,West,Beauty,1116.87,4,937.77
80877,2025-02-01,East,Clothing,4175.03,1,598.1
80878,2025-09-26,East,Clothing,3916.18,2,1627.78
80879,2025-02-10,North,Home,1090.95,2,144.94
80880,2024-12-07,South,Beauty,3878.67,1,438.02
80881,2025-02-03,South,Clothing,1679.09,2,226.9
80882,2025-08-20,South,Beauty,2869.96,2,964.34
80883,2025-05-05,South,Home,4857.37,2,1891.88
80884,2024-11-01,West,Home,317.0,1,65.61
80885,2025-06-27,South,Electronics,936.36,2,232.37
80886,2025-09-11,West,Home,3069.89,3,712.49
80887,2025-04-09,South,Electronics,345.42,3,252.53
80888,2025-02-01,West,Electronics,638.89,4,224.87
80889,2025-07-13,North,Clothing,3103.64,2,711.26
80890,2025-04-23,North,Beauty,4223.18,3,1405.64
80891,2025-06-02,South,Electronics,2774.11,3,1697.73
80892,2025-03-20,South,Electronics,1015.13,3,661.76
80893,2025-03-30,West,Beauty,743.81,1,79.65
80894,2025-08-05,South,Electronics,4121.1,1,439.56
80895,2025-07-12,South,Beauty,4523.46,4,3400.83
80896,2025-03-05,South,Home,3797.96,2,1684.71
80897,2024-12-17,South,Clothing,1175.61,3,283.09
80898,2025-04-20,West,Clothing,1824.99,3,1351.01
80899,2025-03-26,West,Clothing,2210.71,1,412.6
80900,2025-06-11,South,Home,708.75,4,312.76
80901,2025-01-31,West,Beauty,1341.71,1,272.5
80902,2024-12-29,East,Clothing,3660.47,4,869.71
80903,2025-06-01,North,Beauty,3933.68,2,1825.25
80904,2025-02-04,East,Home,993.95,4,578.08
80905,2025-07-10,North,Clothing,1700.44,4,629.24
80906,2025-03-05,East,Clothing,2522.3,2,934.37
80907,2025-01-18,North,Clothing,957.9,4,262.91
80908,2025-07-27,South,Electronics,4329.44,2,1255.24
80909,2024-11-24,South,Electronics,1582.52,2,752.58
80910,2024-12-27,South,Home,1314.67,4,934.52
80911,2025-01-13,North,Electronics,4478.43,1,308.55
80912,2025-02-06,North,Beauty,3400.79,1,766.07
80913,2024-10-10,East,Beauty,2611.11,4,2254.81
80914,2024-11-12,North,Home,625.55,4,495.25
80915,2024-12-08,North,Home,812.03,3,201.41
80916,2025-08-19,North,Beauty,1196.77,4,830.8
80917,2025-07-12,East,Beauty,1170.85,1,242.49
80918,2024-10-02,North,Electronics,4446.38,1,856.83
80919,2025-09-03,West,Electronics,4715.04,3,1651.02
80920,2024-10-14,South,Beauty,2142.78,3,1542.74
80921,2024-12-01,North,Clothing,1083.0,3,291.98
80922,2024-11-24,North,Beauty,1441.11,3,594.96
80923,2024-10-29,North,Clothing,214.8,1,28.36
80924,2025-06-18,North,Beauty,1153.9,3,793.7
80925,2025-05-26,West,Beauty,175.99,3,48.43
80926,2025-04-15,North,Home,4812.65,3,2948.5
80927,2024-11-08,South,Beauty,3155.84,4,1974.79
80928,2025-02-28,North,Clothing,3403.19,4,2335.7
80929,2025-05-11,South,Clothing,503.51,1,27.05
80930,2025-06-09,South,Home,2358.92,3,1309.6
80931,2025-06-29,South,Home,2215.32,2,420.77
80932,2025-05-07,East,Electronics,4199.33,3,1773.27
80933,2025-06-01,South,Home,3919.12,1,568.85
80934,2025-02-17,South,Beauty,2135.62,3,1553.05
80935,2024-10-13,West,Home,3665.77,3,1573.66
80936,2025-01-30,West,Home,525.18,3,210.35
80937,2025-02-03,North,Electronics,1342.67,3,813.93
80938,2025-01-18,West,Electronics,934.03,1,125.22
80939,2025-03-01,North,Clothing,3654.72,4,3290.93
80940,2025-05-08,West,Beauty,4427.04,4,2759.86
80941,2025-07-20,North,Clothing,3131.55,4,2809.77
80942,2025-09-12,West,Clothing,3358.69,1,615.28
80943,2025-03-13,West,Electronics,2995.84,3,1619.61
