device_id,last_seen,cpu_percent,mem_percent,patch_status,deploy_success
3172,2024-10-31,37.64,35.6,Non-Compliant,1
3173,2025-02-10,57.65,67.72,Compliant,1
3174,2025-01-05,23.41,50.42,Compliant,0
3175,2025-01-02,38.98,50.69,Non-Compliant,1
3176,2025-01-27,14.85,31.6,Compliant,1
3177,2025-01-02,48.0,34.54,Compliant,1
3178,2024-11-08,39.03,56.26,Compliant,1
3179,2024-10-16,25.29,46.28,Compliant,0
3180,2024-11-16,42.77,56.84,Compliant,1
3181,2025-01-07,60.46,73.81,Compliant,1
3182,2024-10-20,41.67,57.97,Compliant,1
3183,2024-10-21,16.38,42.0,Compliant,1
3184,2024-12-18,39.72,73.11,Compliant,1
3185,2024-11-18,44.42,54.33,Non-Compliant,0
3186,2025-02-21,29.61,81.22,Compliant,1
3187,2024-10-16,73.3,40.77,Compliant,1
3188,2024-10-23,18.26,52.69,Compliant,1
3189,2025-01-16,1.85,48.18,Compliant,1
3190,2024-12-07,25.94,57.1,Non-Compliant,1
3191,2025-01-01,10.77,59.62,Compliant,1
3192,2025-03-14,54.16,54.84,Compliant,1
3193,2024-10-24,55.92,71.12,Compliant,1
3194,2024-11-30,15.84,63.17,Compliant,1
3195,2024-10-08,23.67,100.0,Non-Compliant,1
3196,2025-01-15,21.78,100.0,Compliant,1
3197,2024-10-29,39.66,40.93,Compliant,1
3198,2025-01-23,47.05,44.44,Non-Compliant,1
3199,2025-02-15,62.43,29.29,Compliant,1
3200,2025-01-22,46.37,87.27,Non-Compliant,0
3201,2025-01-16,34.95,46.19,Compliant,1
3202,2024-12-12,34.27,60.05,Compliant,1
3203,2025-02-27,41.46,30.84,Compliant,1
3204,2024-10-10,42.37,57.43,Compliant,1
3205,2024-12-23,38.16,19.66,Compliant,1
3206,2025-02-25,41.46,78.88,Compliant,1
3207,2024-11-20,39.64,91.67,Non-Compliant,0
3208,2024-12-30,18.22,68.97,Compliant,0
3209,2025-01-10,42.22,36.02,Non-Compliant,1
3210,2024-10-10,26.88,66.08,Compliant,1
3211,2024-12-22,43.1,58.95,Compliant,1
3212,2025-03-18,47.34,82.79,Non-Compliant,1
3213,2024-11-09,57.66,71.92,Compliant,1
3214,2024-10-05,39.5,33.52,Compliant,0
3215,2024-11-12,30.43,78.25,Compliant,1
3216,2025-03-01,52.67,53.39,Compliant,0
3217,2025-01-26,40.95,81.32,Compliant,1
3218,2024-12-29,69.45,23.7,Compliant,1
3219,2025-03-08,18.73,65.53,Compliant,1
3220,2024-11-28,31.3,49.11,Non-Compliant,1
3221,2025-01-26,29.3,56.91,Compliant,1
3222,2025-01-24,67.66,41.43,Compliant,1
3223,2025-01-26,46.82,65.02,Compliant,1
3224,2025-02-06,11.94,36.28,Compliant,1
3225,2024-12-08,13.1,23.7,Compliant,1
3226,2025-03-10,52.88,40.0,Compliant,1
3227,2024-12-16,24.13,40.21,Compliant,1
3228,2025-03-19,40.08,48.7,Compliant,1
3229,2025-03-08,36.9,69.25,Compliant,0
3230,2024-11-21,69.67,36.33,Compliant,1
3231,2025-03-27,36.45,70.8,Non-Compliant,1
3232,2024-10-13,33.67,66.6,Compliant,0
3233,2025-01-21,48.46,75.17,Compliant,1
3234,2025-01-27,56.68,47.64,Non-Compliant,1
3235,2025-03-15,41.84,86.18,Non-Compliant,1
3236,2024-11-08,5.56,49.05,Compliant,0
3237,2025-01-05,52.13,72.94,Compliant,1
3238,2024-11-11,19.64,88.47,Non-Compliant,1
3239,2025-02-01,16.97,79.11,Compliant,1
3240,2025-01-07,32.62,52.69,Compliant,1
3241,2025-03-16,41.88,32.81,Non-Compliant,0
3242,2024-11-11,61.88,35.85,Compliant,1
3243,2025-01-14,9.44,35.21,Compliant,1
3244,2024-12-12,42.32,41.26,Compliant,1
3245,2025-01-13,62.16,54.31,Non-Compliant,1
3246,2024-12-30,38.47,67.87,Compliant,1
3247,2024-11-11,51.56,70.59,Compliant,1
3248,2025-03-06,50.3,74.23,Compliant,1
3249,2025-03-02,31.46,73.03,Compliant,1
3250,2024-10-16,49.11,52.54,Compliant,1
3251,2025-03-11,41.76,68.02,Compliant,1
3252,2024-10-09,35.23,49.69,Compliant,1
3253,2025-03-12,63.94,61.08,Compliant,1
3254,2024-10-27,37.38,50.45,Non-Compliant,1
3255,2025-03-16,62.65,54.55,Compliant,1
3256,2025-03-22,34.89,48.1,Non-Compliant,1
3257,2025-01-31,38.08,19.41,Compliant,1
3258,2024-12-31,36.51,49.61,Compliant,1
3259,2025-03-20,55.75,67.06,Compliant,1
3260,2024-11-30,27.03,73.99,Non-Compliant,1
3261,2025-02-21,46.92,64.8,Compliant,1
3262,2024-12-31,45.93,35.87,Non-Compliant,1
3263,2025-02-07,46.02,44.97,Compliant,1
3264,2024-10-19,70.74,22.91,Non-Compliant,1
3265,2024-12-03,36.81,68.57,Compliant,1
3266,2024-10-20,80.98,37.16,Non-Compliant,1
3267,2024-11-27,56.82,62.45,Non-Compliant,1
3268,2024-11-28,18.3,63.97,Compliant,1
3269,2025-01-26,22.91,37.23,Compliant,0
3270,2025-01-20,55.41,60.42,Compliant,1
3271,2025-03-28,28.83,91.21,Compliant,1
3272,2024-11-04,43.69,47.99,Compliant,1
3273,2025-01-13,29.6,76.69,Compliant,1
3274,2025-02-15,33.06,60.33,Compliant,1
3275,2025-01-20,36.18,61.12,Non-Compliant,1
3276,2024-11-05,54.78,53.17,Compliant,1
3277,2025-01-28,36.62,73.65,Compliant,1
3278,2024-11-23,61.4,51.86,Compliant,1
3279,2024-10-16,25.37,67.01,Non-Compliant,1
3280,2024-11-19,51.92,73.69,Non-Compliant,1
3281,2024-10-26,43.21,75.31,Compliant,1
3282,2024-10-31,21.48,66.28,Compliant,1
3283,2025-03-19,31.15,70.19,Non-Compliant,1
3284,2024-10-01,38.23,55.59,Compliant,1
3285,2025-03-19,58.59,46.51,Compliant,1
3286,2025-03-26,38.11,61.6,Compliant,1
3287,2025-02-24,71.02,61.79,Non-Compliant,1
3288,2024-11-26,35.22,61.69,Compliant,1
3289,2025-01-10,41.48,77.3,Compliant,1
3290,2025-02-13,59.83,55.68,Compliant,1
3291,2024-12-19,21.11,27.94,Non-Compliant,1
3292,2024-10-09,58.02,14.3,Non-Compliant,1
3293,2025-01-20,30.25,58.77,Compliant,1
3294,2024-10-07,36.5,75.55,Compliant,1
3295,2025-03-17,43.76,50.81,Compliant,1
3296,2024-10-23,27.89,92.57,Compliant,1
3297,2024-11-10,79.92,58.29,Compliant,1
3298,2024-12-11,43.34,100.0,Non-Compliant,1
3299,2025-02-28,42.07,53.28,Compliant,0
3300,2024-10-11,31.16,86.65,Compliant,0
3301,2024-10-01,19.87,46.83,Non-Compliant,1
3302,2025-03-26,57.04,76.46,Non-Compliant,1
3303,2024-11-13,35.94,66.98,Compliant,1
3304,2024-12-08,44.96,62.18,Compliant,1
3305,2025-02-19,25.36,62.09,Compliant,1
3306,2024-10-07,52.21,83.59,Compliant,1
3307,2025-01-31,35.28,51.83,Compliant,1
3308,2024-10-24,15.21,57.54,Compliant,1
3309,2025-02-09,35.66,100.0,Compliant,1
3310,2025-03-04,51.68,66.23,Compliant,1
3311,2024-10-07,48.82,80.04,Compliant,1
3312,2025-01-12,45.76,50.47,Compliant,1
3313,2025-01-03,39.47,44.66,Non-Compliant,1
3314,2025-01-11,40.58,70.78,Non-Compliant,1
3315,2024-12-26,31.66,59.77,Compliant,1
3316,2025-01-11,57.42,51.38,Compliant,0
3317,2025-02-25,39.24,21.62,Compliant,1
3318,2025-03-25,32.11,19.59,Compliant,1
3319,2025-03-03,66.87,16.53,Compliant,0
3320,2025-03-11,58.57,62.16,Compliant,1
3321,2025-03-09,41.46,33.84,Compliant,1
3322,2025-01-05,34.73,20.46,Compliant,1
3323,2024-11-09,35.19,37.65,Compliant,1
3324,2024-10-05,25.55,16.95,Compliant,1
3325,2024-10-10,54.29,42.86,Compliant,1
3326,2024-12-12,67.58,41.87,Compliant,0
3327,2025-03-23,48.6,65.15,Compliant,1
3328,2024-11-01,63.27,58.27,Compliant,1
3329,2024-12-24,52.92,45.38,Compliant,1
3330,2025-03-19,17.95,68.2,Compliant,1
3331,2025-01-22,61.95,30.19,Non-Compliant,1
3332,2024-10-26,36.63,45.47,Compliant,1
3333,2025-02-28,43.29,39.24,Compliant,1
3334,2025-02-14,26.35,53.84,Compliant,0
3335,2024-11-24,13.68,13.61,Compliant,1
3336,2025-02-13,30.67,100.0,Non-Compliant,1
3337,2025-01-24,44.11,62.07,Compliant,1
3338,2024-11-25,41.93,62.73,Non-Compliant,1
3339,2024-11-12,51.95,14.34,Compliant,1
3340,2024-12-14,44.35,59.41,Compliant,1
3341,2024-11-25,42.29,50.53,Compliant,1
3342,2025-03-13,31.84,77.36,Compliant,1
3343,2025-02-23,70.36,49.22,Compliant,1
3344,2024-10-31,69.54,47.92,Compliant,1
3345,2024-10-08,44.02,53.89,Compliant,1
3346,2025-01-08,19.22,82.7,Compliant,1
3347,2025-02-24,45.54,23.53,Compliant,1
3348,2025-02-27,21.1,20.17,Compliant,1
3349,2024-12-05,19.04,10.07,Non-Compliant,1
3350,2025-02-16,54.99,76.62,Non-Compliant,0
3351,2024-11-02,27.19,74.27,Non-Compliant,1
3352,2024-11-22,32.62,30.85,Non-Compliant,1
3353,2025-03-22,53.77,26.54,Compliant,1
3354,2025-01-31,47.12,74.17,Non-Compliant,1
3355,2024-11-08,50.51,26.08,Compliant,1
3356,2025-03-14,67.0,49.26,Compliant,1
3357,2025-01-06,32.0,44.0,Compliant,1
3358,2024-11-19,45.11,100.0,Compliant,1
3359,2024-10-28,62.54,51.7,Compliant,0
3360,2024-10-14,26.15,80.48,Compliant,1
3361,2024-11-21,38.02,64.21,Compliant,1
3362,2025-01-30,52.95,45.54,Compliant,1
3363,2024-12-31,21.52,43.42,Compliant,1
3364,2024-10-30,43.45,56.56,Compliant,1
3365,2025-03-07,35.68,56.75,Compliant,1
3366,2025-01-29,26.4,44.89,Compliant,1
3367,2025-03-04,58.05,66.16,Compliant,1
3368,2024-12-05,53.78,55.74,Compliant,1
3369,2025-01-09,48.02,41.02,Compliant,1
3370,2024-12-16,50.61,47.78,Compliant,1
3371,2024-11-08,34.0,65.17,Compliant,1
3372,2025-03-19,40.8,33.83,Compliant,1
3373,2024-10-28,27.68,33.81,Compliant,1
3374,2024-12-23,51.6,29.42,Compliant,1
3375,2024-12-02,26.43,47.77,Compliant,1
3376,2025-01-11,32.52,50.02,Compliant,1
3377,2024-11-24,24.66,32.77,Compliant,1
3378,2025-02-23,43.25,54.98,Compliant,1
3379,2025-03-11,36.11,55.15,Compliant,1
3380,2025-01-20,46.04,73.58,Non-Compliant,1
3381,2025-03-22,30.05,72.94,Compliant,1
3382,2024-12-20,28.68,15.0,Non-Compliant,1
3383,2025-03-15,46.56,60.76,Compliant,1
3384,2025-02-28,37.99,15.6,Non-Compliant,1
3385,2024-10-31,82.62,66.38,Compliant,1
3386,2025-02-14,49.78,65.97,Compliant,1
3387,2024-11-04,42.11,34.92,Compliant,1
3388,2025-03-02,59.46,61.73,Compliant,1
3389,2025-03-16,55.03,34.32,Compliant,1
3390,2025-03-07,42.75,52.33,Compliant,1
3391,2024-10-05,85.69,56.59,Compliant,1
3392,2025-03-05,57.34,49.71,Compliant,1
3393,2025-01-25,23.29,69.84,Compliant,1
3394,2024-10-07,34.99,39.31,Non-Compliant,1
3395,2025-01-14,13.14,65.02,Non-Compliant,1
3396,2025-01-28,18.03,30.39,Non-Compliant,1
3397,2025-03-19,84.75,12.83,Compliant,1
3398,2024-11-11,60.28,20.71,Compliant,1
3399,2024-11-26,14.74,35.19,Compliant,1
3400,2024-12-22,39.92,68.1,Compliant,1
3401,2025-02-01,34.67,65.94,Compliant,0
3402,2024-12-02,79.77,50.58,Compliant,0
3403,2024-10-18,4.68,13.15,Compliant,1
3404,2025-01-25,30.48,91.44,Compliant,1
3405,2024-12-29,30.64,24.51,Compliant,1
3406,2025-03-22,29.3,62.14,Compliant,1
3407,2024-10-20,43.87,46.83,Compliant,1
3408,2024-10-02,53.32,63.04,Compliant,1
3409,2024-12-03,32.18,81.42,Compliant,1
3410,2024-10-30,38.85,58.75,Compliant,1
3411,2025-02-27,25.68,69.2,Compliant,0
3412,2025-01-14,26.9,100.0,Non-Compliant,1
3413,2025-01-27,46.17,75.31,Compliant,1
3414,2024-11-03,48.67,22.41,Compliant,1
3415,2025-02-02,12.34,1.0,Compliant,1
3416,2025-03-12,29.07,65.66,Compliant,1
3417,2025-02-03,35.16,45.72,Compliant,1
3418,2024-11-26,34.22,70.96,Non-Compliant,1
3419,2024-10-15,36.04,4.04,Compliant,1
3420,2024-11-08,2.37,78.32,Compliant,1
3421,2024-10-28,56.09,52.97,Compliant,1
3422,2024-10-12,38.84,96.79,Compliant,1
3423,2024-10-10,82.12,54.93,Compliant,1
3424,2025-01-08,49.42,65.71,Compliant,0
3425,2024-10-07,45.74,47.44,Compliant,1
3426,2025-03-20,27.14,45.9,Compliant,1
3427,2024-12-20,31.28,60.86,Compliant,1
3428,2024-10-20,52.04,48.82,Non-Compliant,1
3429,2024-11-16,35.85,43.17,Non-Compliant,1
3430,2024-10-28,29.6,62.4,Compliant,1
3431,2024-10-18,68.34,43.48,Compliant,1
3432,2024-11-26,45.59,63.05,Non-Compliant,1
3433,2025-01-17,51.91,23.58,Compliant,1
3434,2025-03-28,35.39,55.18,Compliant,0
3435,2024-11-06,58.3,51.2,Non-Compliant,1
3436,2025-02-13,32.05,10.13,Compliant,1
3437,2025-01-12,57.86,30.45,Non-Compliant,1
3438,2025-01-13,33.27,3.75,Compliant,1
3439,2025-01-08,64.52,57.04,Non-Compliant,1
3440,2024-11-13,59.66,39.06,Compliant,1
3441,2024-12-04,33.72,48.54,Compliant,1
3442,2025-03-27,74.13,81.62,Compliant,1
3443,2025-02-24,42.18,54.99,Compliant,1
3444,2024-11-18,65.85,60.84,Compliant,1
3445,2024-12-06,23.21,45.32,Compliant,0
3446,2024-12-30,50.58,40.31,Compliant,1
3447,2024-11-15,46.03,26.27,Compliant,1
3448,2024-12-09,34.2,69.43,Compliant,1
3449,2025-03-07,54.46,85.88,Compliant,1
3450,2025-03-14,59.59,78.42,Compliant,1
3451,2024-12-30,48.09,31.25,Compliant,1
3452,2025-01-17,45.94,80.12,Compliant,1
3453,2025-01-13,44.02,51.77,Compliant,0
3454,2024-11-16,47.9,84.43,Compliant,1
3455,2025-02-02,52.04,62.71,Compliant,1
3456,2024-12-22,51.29,61.28,Non-Compliant,1
3457,2024-10-30,49.14,61.81,Compliant,1
3458,2025-01-12,33.38,21.12,Compliant,1
3459,2025-01-31,55.18,29.73,Compliant,1
3460,2025-03-11,48.67,42.48,Compliant,1
3461,2024-12-29,45.85,47.71,Compliant,1
3462,2025-01-18,36.72,57.34,Compliant,1
3463,2025-01-09,54.86,45.75,Non-Compliant,1
3464,2024-11-30,9.42,44.88,Compliant,1
3465,2025-02-05,39.18,79.8,Non-Compliant,1
3466,2025-03-12,34.19,82.03,Compliant,1
3467,2024-12-05,32.88,67.11,Non-Compliant,1
3468,2024-10-13,36.08,40.51,Non-Compliant,1
3469,2024-11-29,24.53,63.38,Compliant,1
3470,2025-01-15,34.83,80.61,Compliant,1
3471,2025-01-15,22.36,50.08,Compliant,1
3472,2024-10-09,46.22,81.85,Compliant,1
3473,2025-02-26,54.13,93.71,Compliant,1
3474,2025-03-18,55.77,74.52,Compliant,1
3475,2025-01-16,48.23,67.4,Compliant,1
3476,2024-12-04,31.59,61.94,Compliant,1
3477,2025-03-26,23.42,67.68,Compliant,1
3478,2024-12-08,30.23,63.37,Compliant,0
3479,2024-10-12,35.25,30.52,Non-Compliant,1
3480,2025-02-26,30.54,81.61,Non-Compliant,1
3481,2024-11-30,76.43,56.71,Compliant,1
3482,2025-01-20,50.57,100.0,Compliant,1
3483,2024-11-08,48.69,100.0,Compliant,1
3484,2024-10-22,44.66,49.98,Compliant,1
3485,2024-12-29,32.46,59.09,Compliant,0
3486,2024-12-22,42.07,46.39,Compliant,1
3487,2024-11-26,50.45,35.93,Compliant,1
3488,2025-03-14,54.47,53.85,Compliant,1
3489,2024-11-10,44.46,55.65,Non-Compliant,1
3490,2025-01-23,51.44,28.92,Non-Compliant,1
3491,2025-02-12,32.8,32.63,Non-Compliant,1
3492,2024-12-28,16.44,1.0,Compliant,1
3493,2024-11-02,59.73,31.63,Compliant,1
3494,2024-10-03,31.08,71.9,Compliant,1
3495,2024-11-08,31.01,83.86,Compliant,1
3496,2025-01-04,26.83,15.58,Compliant,1
3497,2025-03-13,44.63,28.2,Non-Compliant,1
3498,2025-03-17,31.93,79.54,Compliant,1
3499,2024-10-23,62.32,37.93,Compliant,0
